id,id_client,id_product,qtd,total,sale_date,mean_quote,product_name,category,start_date,usd_price
8023,46,6,12,141843.0,2023-01-18,5.09,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
9886,9,12,1,2589.7,2023-01-18,5.09,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97
203,13,18,3,79717.0,2023-01-18,5.09,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
3554,19,37,8,46114.9,2023-01-18,5.09,GPS Lowrance Evo Storm Drift,eletrônicos,2022-09-28,1132.29
7366,26,60,2,206626.9,2023-01-18,5.09,Motor de Popa Honda Velocity Drift 258HP,propulsão,2021-04-15,19341.09
5593,27,65,12,291357.4,2023-01-18,5.09,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2022-06-13,5008.66
5953,37,72,7,662769.4,2023-01-18,5.09,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
1596,45,77,13,581161.0,2023-01-18,5.09,Motor Diesel Tohatsu Vector 197HP,propulsão,2022-07-29,8617.27
4938,19,87,1,63517.0,2023-01-18,5.09,Motor Elétrico Volvo Boost 225HP,propulsão,2021-11-01,11794.37
7962,1,106,13,57003.0,2023-01-18,5.09,Âncora Danforth Nitro Titan Vox,ancoragem,2020-12-28,837.06
713,23,117,9,36927.0,2023-01-18,5.09,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
9665,40,129,4,13065.0,2023-01-18,5.09,Corrente Delta Boost,ancoragem,2022-07-14,598.62
8529,33,10,9,288297.0,2023-01-19,5.21,Piloto Automático Simrad Titan Flux Magnum,eletrônicos,2021-12-20,5615.0
7951,29,19,6,98594.0,2023-01-19,5.21,Sonda Lowrance Tidal Storm Vox,eletrônicos,2021-08-30,3163.35
3478,27,29,7,255572.0,2023-01-19,5.21,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
6616,28,39,2,56302.7,2023-01-19,5.21,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
1346,48,43,10,333420.55,2023-01-19,5.21,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32
2461,26,44,3,32421.0,2023-01-19,5.21,GPS Simrad Zen Hydra Peak,eletrônicos,2022-01-17,1963.02
1496,44,81,2,232082.15,2023-01-19,5.21,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2022-08-02,23345.09
9424,4,101,5,2317.0,2023-01-19,5.21,Cabo de Nylon Delta Vortex,ancoragem,2022-10-18,87.95
1855,41,103,15,25496.1,2023-01-19,5.21,Âncora Delta Swift,ancoragem,2022-09-19,341.7
4433,27,103,2,3399.1,2023-01-19,5.21,Âncora Delta Swift,ancoragem,2022-09-19,341.7
4012,46,123,5,13885.0,2023-01-19,5.21,Cabo de Nylon Danforth Orca Aero,ancoragem,2022-09-02,535.37
8070,10,125,12,38783.75,2023-01-19,5.21,Cabo de Nylon Danforth Kinetic,ancoragem,2020-11-17,630.46
9194,7,127,7,10845.0,2023-01-19,5.21,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-01-06,293.17
108,4,139,6,8121.55,2023-01-19,5.21,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
6223,8,23,15,167679.0,2023-01-20,5.2,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74
2557,45,47,3,18369.0,2023-01-20,5.2,Rádio Simrad Tidal Aqua,eletrônicos,2019-11-07,1496.29
4108,25,61,9,239559.6,2023-01-20,5.2,Motor Diesel Honda Prime 84HP,propulsão,2022-11-04,5564.33
9378,47,62,5,485554.5,2023-01-20,5.2,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
8434,26,70,9,309199.0,2023-01-20,5.2,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
1881,34,74,2,164461.15,2023-01-20,5.2,Motor de Popa Honda Torque 228HP,propulsão,2018-12-19,22250.99
1710,28,88,3,145009.0,2023-01-20,5.2,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2022-07-22,8866.48
637,38,89,7,523208.7,2023-01-20,5.2,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2022-11-11,14832.32
2175,15,90,12,949168.0,2023-01-20,5.2,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2021-12-01,14083.78
2703,3,93,8,763625.2,2023-01-20,5.2,Motor Elétrico Yamaha Flow 204HP,propulsão,2022-08-18,19409.47
6302,41,94,11,448259.0,2023-01-20,5.2,Motor de Popa Volvo Magnum 276HP,propulsão,2022-01-07,7181.14
1180,8,103,1,1789.0,2023-01-20,5.2,Âncora Delta Swift,ancoragem,2022-09-19,341.7
2850,37,103,4,7157.0,2023-01-20,5.2,Âncora Delta Swift,ancoragem,2022-09-19,341.7
916,42,112,15,31078.3,2023-01-20,5.2,Corrente Danforth Tidal,ancoragem,2021-11-16,398.23
9656,7,112,3,6215.85,2023-01-20,5.2,Corrente Danforth Tidal,ancoragem,2021-11-16,398.23
6286,21,114,15,11389.55,2023-01-20,5.2,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2022-01-13,144.69
9076,48,118,15,61490.65,2023-01-20,5.2,Boia de Arqueamento Delta Force Vox,ancoragem,2022-07-12,797.41
1681,17,129,3,9309.05,2023-01-20,5.2,Corrente Delta Boost,ancoragem,2022-07-14,598.62
2104,10,145,14,60898.0,2023-01-20,5.2,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
677,18,7,8,156150.0,2023-01-21,5.2,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
3112,45,15,2,55800.0,2023-01-21,5.2,Radar Garmin Tidal Thrust,eletrônicos,2023-01-09,5267.98
8340,29,27,6,94115.55,2023-01-21,5.2,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
8479,4,30,1,30635.6,2023-01-21,5.2,Transponder AIS Boost,eletrônicos,2020-05-19,5636.75
9884,36,56,8,343910.0,2023-01-21,5.2,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
6164,4,68,15,1003457.0,2023-01-21,5.2,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-12-30,11988.94
2676,6,69,2,86003.5,2023-01-21,5.2,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2020-04-03,8542.02
1610,3,74,15,1298378.0,2023-01-21,5.2,Motor de Popa Honda Torque 228HP,propulsão,2018-12-19,22250.99
5304,8,75,12,373559.95,2023-01-21,5.2,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2022-02-07,6193.58
5164,40,77,2,89409.0,2023-01-21,5.2,Motor Diesel Tohatsu Vector 197HP,propulsão,2022-07-29,8617.27
100,22,93,4,381812.6,2023-01-21,5.2,Motor Elétrico Yamaha Flow 204HP,propulsão,2022-08-18,19409.47
8099,7,104,8,29704.0,2023-01-21,5.2,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
5228,27,106,11,45822.3,2023-01-21,5.2,Âncora Danforth Nitro Titan Vox,ancoragem,2020-12-28,837.06
6701,23,109,12,7098.4,2023-01-21,5.2,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2018-05-16,169.23
7503,27,126,4,10172.6,2023-01-21,5.2,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
5797,25,129,14,45727.0,2023-01-21,5.2,Corrente Delta Boost,ancoragem,2022-07-14,598.62
1736,26,7,6,111257.35,2023-01-22,5.2,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
8581,10,26,8,131351.75,2023-01-22,5.2,Piloto Automático Furuno Core Boost Flux,eletrônicos,2022-03-14,3412.88
2285,48,27,4,62743.7,2023-01-22,5.2,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
8368,5,31,3,24849.0,2023-01-22,5.2,Transponder Furuno Pulse Axis,eletrônicos,2016-06-10,2418.07
5700,20,33,5,33579.0,2023-01-22,5.2,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8
9930,35,48,9,125995.65,2023-01-22,5.2,GPS Furuno Magnum Drift,eletrônicos,2020-12-31,2836.04
7878,19,53,14,713877.5,2023-01-22,5.2,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2023-01-02,10045.86
862,3,100,10,993701.9,2023-01-22,5.2,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
4606,39,119,4,12371.85,2023-01-22,5.2,Âncora Bruce Aqua,ancoragem,2022-12-08,625.1
1565,40,120,2,5936.55,2023-01-22,5.2,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2022-10-26,586.85
8252,4,129,11,35928.0,2023-01-22,5.2,Corrente Delta Boost,ancoragem,2022-07-14,598.62
5746,13,131,1,915.8,2023-01-22,5.2,Boia de Arqueamento Danforth Core Vortex,ancoragem,2022-08-19,185.47
7740,4,11,10,362319.0,2023-01-23,5.19,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2022-01-27,6733.8
8274,43,11,15,516305.05,2023-01-23,5.19,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2022-01-27,6733.8
7872,25,25,15,181897.0,2023-01-23,5.19,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2022-03-04,2389.36
1363,26,32,11,130650.65,2023-01-23,5.19,Sonda AIS Impulse Oceanic Zenith,eletrônicos,2022-05-25,2585.66
6410,36,44,9,97262.0,2023-01-23,5.19,GPS Simrad Zen Hydra Peak,eletrônicos,2022-01-17,1963.02
9168,3,45,7,65859.7,2023-01-23,5.19,GPS Furuno Current,eletrônicos,2022-02-14,1900.9
9202,38,70,8,274843.0,2023-01-23,5.19,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
2973,32,81,7,855039.0,2023-01-23,5.19,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2022-08-02,23345.09
9887,49,115,1,831.0,2023-01-23,5.19,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2020-09-11,157.17
5779,6,118,2,8198.5,2023-01-23,5.19,Boia de Arqueamento Delta Force Vox,ancoragem,2022-07-12,797.41
1045,3,136,10,19735.0,2023-01-23,5.19,Cabo de Nylon Bruce Flux Hydro,ancoragem,2018-11-01,533.84
9087,42,138,3,11921.55,2023-01-23,5.19,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
6503,7,145,6,26099.0,2023-01-23,5.19,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
9508,10,18,14,372014.0,2023-01-24,5.17,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
2492,29,35,1,11006.0,2023-01-24,5.17,Radar Furuno Swift,eletrônicos,2022-05-05,2199.13
8828,36,41,9,95400.0,2023-01-24,5.17,GPS Simrad Flow Pulse,eletrônicos,2023-01-06,2005.71
2395,14,49,12,159171.0,2023-01-24,5.17,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
4965,13,59,4,348665.0,2023-01-24,5.17,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2021-08-10,16694.98
3020,14,61,10,280186.0,2023-01-24,5.17,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
4080,23,80,11,1350388.9,2023-01-24,5.17,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
3313,15,86,13,1155010.95,2023-01-24,5.17,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
169,23,101,2,927.0,2023-01-24,5.17,Cabo de Nylon Delta Vortex,ancoragem,2022-10-18,87.95
2541,10,101,13,5722.8,2023-01-24,5.17,Cabo de Nylon Delta Vortex,ancoragem,2022-10-18,87.95
2664,31,117,11,42876.35,2023-01-24,5.17,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
4635,22,122,8,10580.0,2023-01-24,5.17,Corrente Danforth Zenith Oceanic Torque,ancoragem,2022-09-14,255.46
3402,23,125,12,38783.75,2023-01-24,5.17,Cabo de Nylon Danforth Kinetic,ancoragem,2020-11-17,630.46
699,2,128,8,35345.7,2023-01-24,5.17,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09
1842,3,133,11,20820.0,2023-01-24,5.17,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
9055,18,1,3,94399.6,2023-01-25,5.1,Transponder AIS Maré Magnum,eletrônicos,2022-05-16,6538.2
8132,8,7,11,214706.0,2023-01-25,5.1,Radar AIS Zen,eletrônicos,2022-12-12,3678.62
786,37,35,5,55028.0,2023-01-25,5.1,Radar Furuno Swift,eletrônicos,2022-05-05,2199.13
6602,15,35,1,10455.7,2023-01-25,5.1,Radar Furuno Swift,eletrônicos,2022-05-05,2199.13
8011,42,36,3,67804.0,2023-01-25,5.1,Radar Lowrance Aqua Pulse,eletrônicos,2022-09-26,4221.25
2256,36,68,6,401383.0,2023-01-25,5.1,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-12-30,11988.94
502,45,72,12,1136177.2,2023-01-25,5.1,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
9746,22,80,12,1550686.0,2023-01-25,5.1,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
7600,49,121,9,31585.6,2023-01-25,5.1,Âncora Danforth Oceanic Helix Flux,ancoragem,2021-08-31,718.35
1231,25,131,1,915.8,2023-01-25,5.1,Boia de Arqueamento Danforth Core Vortex,ancoragem,2022-08-19,185.47
6441,43,136,6,11841.0,2023-01-25,5.1,Cabo de Nylon Bruce Flux Hydro,ancoragem,2018-11-01,533.84
7741,9,138,4,16732.0,2023-01-25,5.1,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2022-02-22,826.61
3673,21,140,14,41689.8,2023-01-25,5.1,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81
1562,36,1,8,264980.0,2023-01-26,5.1,Transponder AIS Maré Magnum,eletrônicos,2022-05-16,6538.2
8142,13,10,9,273882.15,2023-01-26,5.1,Piloto Automático Simrad Titan Flux Magnum,eletrônicos,2021-12-20,5615.0
3638,24,15,6,159029.05,2023-01-26,5.1,Radar Garmin Tidal Thrust,eletrônicos,2023-01-09,5267.98
6030,25,18,13,345442.0,2023-01-26,5.1,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
9237,46,18,6,159435.0,2023-01-26,5.1,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
5757,26,30,10,306355.05,2023-01-26,5.1,Transponder AIS Boost,eletrônicos,2020-05-19,5636.75
2085,37,34,8,39340.0,2023-01-26,5.1,Transponder AIS Helix Torque,eletrônicos,2022-08-09,960.12
2817,27,40,12,161697.6,2023-01-26,5.1,Sonda Furuno Maré Tidal,eletrônicos,2022-12-23,2757.45
4061,19,48,5,69997.9,2023-01-26,5.1,GPS Furuno Magnum Drift,eletrônicos,2020-12-31,2836.04
4546,39,49,4,53057.0,2023-01-26,5.1,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0
5103,41,70,2,68711.0,2023-01-26,5.1,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
6157,11,70,4,137422.0,2023-01-26,5.1,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06
9065,25,77,1,44705.0,2023-01-26,5.1,Motor Diesel Tohatsu Vector 197HP,propulsão,2022-07-29,8617.27
9265,43,78,15,1735101.85,2023-01-26,5.1,Motor Elétrico Honda Mako Axis 131HP,propulsão,2022-10-14,23053.04
2985,26,107,7,10064.3,2023-01-26,5.1,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48
6789,20,119,6,19535.0,2023-01-26,5.1,Âncora Bruce Aqua,ancoragem,2022-12-08,625.1
6582,8,127,13,19134.9,2023-01-26,5.1,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-01-06,293.17
1488,28,148,15,68193.85,2023-01-26,5.1,Âncora Delta Force Barracuda Mako,ancoragem,2022-11-10,901.95
4687,19,150,7,11520.0,2023-01-26,5.1,Cabo de Nylon Danforth Magnum Vox,ancoragem,2022-08-09,321.31
5466,41,26,10,172832.0,2023-01-27,5.08,Piloto Automático Furuno Core Boost Flux,eletrônicos,2022-03-14,3412.88
6706,21,34,11,54093.0,2023-01-27,5.08,Transponder AIS Helix Torque,eletrônicos,2022-08-09,960.12
558,43,42,2,11386.7,2023-01-27,5.08,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
6936,45,46,3,14203.45,2023-01-27,5.08,Sonda AIS Magnum Boost,eletrônicos,2022-12-02,959.01
1306,39,73,2,286320.0,2023-01-27,5.08,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2023-01-20,27541.35
1814,2,107,8,12107.0,2023-01-27,5.08,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48
1313,32,111,5,20354.7,2023-01-27,5.08,Boia de Arqueamento Danforth Aero Dash,ancoragem,2022-07-28,821.82
9150,14,118,5,21576.0,2023-01-27,5.08,Boia de Arqueamento Delta Force Vox,ancoragem,2022-07-12,797.41
2977,24,121,6,22166.0,2023-01-27,5.08,Âncora Danforth Oceanic Helix Flux,ancoragem,2021-08-31,718.35
3898,42,133,8,15142.0,2023-01-27,5.08,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
6884,33,13,15,110395.7,2023-01-28,5.08,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
4563,13,22,15,591793.0,2023-01-28,5.08,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
9335,37,61,4,106471.25,2023-01-28,5.08,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
4919,3,64,12,1271163.65,2023-01-28,5.08,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22
7196,2,66,12,150860.0,2023-01-28,5.08,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2021-01-05,2360.29
175,19,88,6,275518.05,2023-01-28,5.08,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2022-07-22,8866.48
753,23,120,14,41555.85,2023-01-28,5.08,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2022-10-26,586.85
9358,36,121,13,48026.0,2023-01-28,5.08,Âncora Danforth Oceanic Helix Flux,ancoragem,2021-08-31,718.35
553,20,122,7,9257.0,2023-01-28,5.08,Corrente Danforth Zenith Oceanic Torque,ancoragem,2022-09-14,255.46
3601,14,1,12,377596.5,2023-01-29,5.08,Transponder AIS Maré Magnum,eletrônicos,2022-05-16,6538.2
5413,16,1,9,283197.85,2023-01-29,5.08,Transponder AIS Maré Magnum,eletrônicos,2022-05-16,6538.2
8846,36,6,6,67374.95,2023-01-29,5.08,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
5120,3,15,12,318057.15,2023-01-29,5.08,Radar Garmin Tidal Thrust,eletrônicos,2023-01-09,5267.98
2916,33,57,3,338553.4,2023-01-29,5.08,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2022-12-16,22497.79
6883,39,83,2,256127.6,2023-01-29,5.08,Motor Diesel Yanmar Dash Nitro 184HP,propulsão,2019-01-25,35839.7
6139,11,86,7,621928.9,2023-01-29,5.08,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
3484,27,101,13,6024.0,2023-01-29,5.08,Cabo de Nylon Delta Vortex,ancoragem,2022-10-18,87.95
6599,13,104,3,11139.0,2023-01-29,5.08,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
310,20,110,6,14224.35,2023-01-29,5.08,Corrente Bruce Current,ancoragem,2021-08-26,476.03
7921,48,114,12,9591.0,2023-01-29,5.08,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2022-01-13,144.69
1422,11,126,3,8031.0,2023-01-29,5.08,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
8408,6,150,10,15634.15,2023-01-29,5.08,Cabo de Nylon Danforth Magnum Vox,ancoragem,2022-08-09,321.31
7660,36,5,14,331366.0,2023-01-30,5.1,Piloto Automático Furuno Storm,eletrônicos,2022-05-24,4920.79
8970,47,6,11,123520.9,2023-01-30,5.1,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66
3778,4,13,15,110395.7,2023-01-30,5.1,Radar Simrad Boost,eletrônicos,2021-10-22,1356.5
6848,12,23,10,106196.7,2023-01-30,5.1,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74
8613,26,28,6,81273.45,2023-01-30,5.1,Piloto Automático AIS Core,eletrônicos,2020-09-02,2653.5
7952,1,60,10,1033135.45,2023-01-30,5.1,Motor de Popa Honda Velocity Drift 258HP,propulsão,2021-04-15,19341.09
1141,17,61,8,212941.55,2023-01-30,5.1,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
5392,5,63,15,1994396.75,2023-01-30,5.1,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
3387,34,106,4,16662.05,2023-01-30,5.1,Âncora Danforth Nitro Titan Vox,ancoragem,2020-12-28,837.06
2068,17,122,5,6612.0,2023-01-30,5.1,Corrente Danforth Zenith Oceanic Torque,ancoragem,2022-09-14,255.46
6746,3,133,2,3595.75,2023-01-30,5.1,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
871,20,145,7,30449.0,2023-01-30,5.1,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
911,40,16,5,150030.0,2023-01-31,5.1,Sonda Garmin Axis,eletrônicos,2023-01-02,5615.94
2419,40,22,10,374802.55,2023-01-31,5.1,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
3548,36,26,7,114932.9,2023-01-31,5.1,Piloto Automático Furuno Core Boost Flux,eletrônicos,2022-03-14,3412.88
2281,42,57,15,1692766.05,2023-01-31,5.1,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2022-12-16,22497.79
7781,28,66,8,100573.0,2023-01-31,5.1,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2021-01-05,2360.29
3392,49,68,7,468280.0,2023-01-31,5.1,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-12-30,11988.94
3364,13,71,1,123665.3,2023-01-31,5.1,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2022-11-29,24528.75
3052,9,72,12,1195976.0,2023-01-31,5.1,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
1613,34,90,4,300569.55,2023-01-31,5.1,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2021-12-01,14083.78
7788,30,95,9,596858.4,2023-01-31,5.1,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63
1524,29,103,12,21470.0,2023-01-31,5.1,Âncora Delta Swift,ancoragem,2022-09-19,341.7
7496,27,105,5,1470.6,2023-01-31,5.1,Cabo de Nylon Danforth Prime,ancoragem,2022-06-24,59.15
1734,17,115,7,5523.3,2023-01-31,5.1,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-01-24,160.69
5649,20,128,7,32555.0,2023-01-31,5.1,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09
2322,29,147,6,18180.0,2023-01-31,5.1,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
9380,37,147,2,6060.0,2023-01-31,5.1,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
3793,22,4,2,6425.8,2023-02-01,5.34,Rádio AIS Hydro Tidal Zen,eletrônicos,2022-09-21,654.31
9562,2,18,7,186007.0,2023-02-01,5.34,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
7777,26,25,11,126721.45,2023-02-01,5.34,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2022-03-04,2389.36
4150,3,33,1,6716.0,2023-02-01,5.34,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8
6552,30,46,12,59805.0,2023-02-01,5.34,Sonda AIS Magnum Boost,eletrônicos,2022-12-02,959.01
5239,21,48,14,206309.0,2023-02-01,5.34,GPS Furuno Magnum Drift,eletrônicos,2020-12-31,2836.04
2920,19,50,2,21424.4,2023-02-01,5.34,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2020-12-23,2179.61
5121,27,61,11,308205.0,2023-02-01,5.34,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
7899,41,78,7,809714.45,2023-02-01,5.34,Motor Elétrico Honda Mako Axis 131HP,propulsão,2022-10-14,23053.04
2513,8,82,3,147156.9,2023-02-01,5.34,Motor Elétrico Volvo Nautic Vox 118HP,propulsão,2020-09-11,9770.29
4034,5,86,8,710775.75,2023-02-01,5.34,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
6459,3,91,8,1079088.0,2023-02-01,5.34,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2022-03-16,26303.31
2171,24,117,6,23387.1,2023-02-01,5.34,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
1083,10,119,3,9278.65,2023-02-01,5.34,Âncora Bruce Aqua,ancoragem,2022-12-08,625.1
2476,25,126,10,25432.45,2023-02-01,5.34,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
3525,32,133,6,11356.0,2023-02-01,5.34,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47
7082,41,140,6,17866.65,2023-02-01,5.34,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81
7479,14,145,4,17399.0,2023-02-01,5.34,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
9161,26,145,14,60898.0,2023-02-01,5.34,Boia de Arqueamento Delta Nexus,ancoragem,2022-10-13,820.56
663,39,147,9,25907.45,2023-02-01,5.34,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
1238,42,149,4,4654.0,2023-02-01,5.34,Cabo de Nylon Bruce Core,ancoragem,2022-07-11,217.62
8072,6,16,10,300060.0,2023-02-02,4.99,Sonda Garmin Axis,eletrônicos,2023-01-02,5615.94
6453,44,17,8,106694.5,2023-02-02,4.99,Rádio AIS Oceanic Pulse,eletrônicos,2022-12-26,2706.74
1202,36,18,4,100975.5,2023-02-02,4.99,Rádio Simrad Axis,eletrônicos,2022-01-25,4834.43
8045,28,27,8,132092.0,2023-02-02,4.99,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
4712,28,78,2,231346.85,2023-02-02,4.99,Motor Elétrico Honda Mako Axis 131HP,propulsão,2022-10-14,23053.04
9488,47,85,13,501523.0,2023-02-02,4.99,Motor de Popa Parsun Impulse 162HP,propulsão,2022-12-23,7499.89
6796,9,99,6,611420.0,2023-02-02,4.99,Motor Elétrico Honda Flux Ultra 273HP,propulsão,2021-07-02,21330.89
7972,43,100,6,596220.95,2023-02-02,4.99,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
