id,id_client,id_product,qtd,total,sale_date,mean_quote
589,42,93,14,1406678.0,2024-08-17,5.46
590,12,82,1,49052.3,2024-08-22,5.55
591,33,54,9,1039122.35,2023-11-13,4.92
592,21,133,4,7192.45,2024-02-06,4.97
593,11,124,15,56549.0,2023-10-07,5.19
594,15,12,15,38848.35,2024-04-22,5.2
595,21,49,5,63004.95,2024-08-08,5.62
596,23,30,14,451470.0,2023-04-23,5.05
597,8,84,9,390815.0,2023-05-07,4.97
598,13,39,14,414860.0,2024-01-11,4.88
599,10,122,9,11902.0,2023-03-16,5.29
600,36,73,13,1768025.05,2024-06-01,5.24
601,11,56,11,449232.2,2023-12-23,4.86
602,35,39,8,225209.85,2024-05-24,5.15
603,19,97,10,1353351.0,2024-12-23,6.16
604,6,72,10,946813.7,2024-02-29,4.98
605,41,9,4,150880.9,2023-02-04,5.1
606,24,61,11,308205.0,2023-05-26,5.01
607,19,32,1,12502.0,2024-01-31,4.95
608,23,76,4,592793.0,2023-11-29,4.89
609,16,70,10,343554.0,2023-08-22,4.94
610,8,90,11,870071.0,2024-09-03,5.62
611,45,13,9,66237.8,2023-04-18,4.97
612,32,11,10,344203.05,2024-01-14,4.85
613,14,21,14,122284.0,2024-07-22,5.56
614,45,83,1,134804.0,2024-03-28,5.0
615,29,37,5,28822.05,2024-06-30,5.56
616,31,52,1,13018.8,2024-08-27,5.5
617,23,73,5,680010.0,2023-07-31,4.74
618,43,131,8,7323.55,2023-12-06,4.9
619,26,30,3,96744.0,2023-09-13,4.92
620,40,12,2,5179.4,2023-09-23,4.91
621,18,107,8,11501.65,2024-09-22,5.48
622,33,84,14,607934.0,2024-04-24,5.16
623,30,77,14,594571.75,2023-10-19,5.05
624,1,108,5,16728.0,2023-11-03,4.89
625,21,55,5,522439.2,2023-05-25,5.0
626,47,9,12,476466.0,2023-08-31,4.92
627,47,120,3,8904.35,2024-04-15,5.17
628,20,72,3,284044.3,2024-12-28,6.2
629,23,116,8,20604.0,2024-09-04,5.64
630,18,67,13,1059495.1,2024-04-09,5.01
631,43,15,2,55800.0,2023-04-01,5.08
632,41,61,15,420279.0,2023-12-19,4.87
633,21,117,5,19489.25,2023-03-23,5.26
634,33,88,9,413276.6,2023-09-12,4.95
635,31,63,13,1728477.5,2024-11-23,5.81
636,30,137,8,27084.0,2024-06-30,5.56
637,38,89,7,523208.7,2023-01-20,5.2
638,9,62,1,97110.9,2023-10-12,5.05
639,14,9,4,158822.0,2023-10-25,5.0
640,14,61,6,159706.4,2023-01-10,5.24
641,37,134,6,26890.7,2024-08-08,5.62
642,33,84,5,206263.05,2024-08-28,5.53
643,30,37,15,91016.0,2024-01-15,4.88
644,5,40,8,107798.4,2023-11-19,4.88
645,22,97,9,1218016.0,2024-04-08,5.04
646,44,15,2,55800.0,2024-08-25,5.53
647,18,128,9,39763.2,2023-03-19,5.27
648,24,106,10,43849.0,2024-08-19,5.42
649,25,31,11,86558.3,2024-11-30,6.05
650,21,22,13,487242.65,2023-03-27,5.23
651,6,34,12,59010.0,2023-02-07,5.17
652,22,80,12,1550686.0,2024-05-28,5.15
653,44,109,13,8095.0,2023-05-21,4.99
654,5,42,5,28465.8,2024-01-14,4.85
655,1,66,14,176003.0,2024-01-04,4.92
656,1,135,7,11512.0,2024-10-28,5.7
657,19,121,13,45624.7,2024-09-12,5.66
658,19,101,5,2201.15,2024-07-26,5.65
659,36,24,11,255554.0,2024-01-19,4.92
660,2,91,12,1618632.0,2023-10-29,4.95
661,8,134,1,4482.1,2023-09-25,4.96
662,6,38,12,301657.3,2024-06-05,5.28
663,39,147,9,25907.45,2023-01-02,5.34
664,7,33,7,44659.5,2024-11-15,5.79
665,43,114,13,10391.0,2023-04-25,5.06
666,14,15,5,132524.05,2023-01-01,5.34
667,16,124,1,3581.5,2024-04-26,5.12
668,22,64,2,223011.0,2024-01-25,4.92
669,25,110,4,9982.0,2023-02-25,5.18
670,7,124,13,46558.55,2023-05-31,5.1
671,2,66,5,59715.1,2024-07-30,5.65
672,9,124,4,14326.0,2023-06-16,4.83
673,4,95,13,862129.75,2023-11-26,4.89
674,14,108,15,47673.85,2024-05-30,5.2
675,2,148,14,63648.1,2023-02-17,5.2
676,11,4,5,16909.0,2023-03-15,5.3
677,18,7,8,156150.0,2023-01-21,5.2
678,3,107,10,14377.3,2024-09-20,5.48
679,43,133,2,3785.0,2024-06-08,5.28
680,6,21,12,104815.0,2023-08-12,4.89
681,32,76,3,422365.25,2024-10-06,5.47
682,20,18,2,53145.0,2024-09-10,5.63
683,18,130,14,58017.0,2023-07-27,4.72
684,1,63,12,1679492.0,2024-08-08,5.62
685,9,98,3,238083.0,2024-12-01,6.05
686,43,9,13,490363.4,2023-05-27,5.01
687,18,149,1,1164.0,2024-06-20,5.43
688,43,55,8,835903.1,2024-04-01,5.05
689,43,125,7,22623.3,2024-03-15,4.99
690,43,71,6,781044.0,2024-07-23,5.58
691,14,2,15,199473.4,2024-12-17,6.17
692,33,18,3,79717.0,2023-06-21,4.78
693,18,87,8,534879.0,2024-09-09,5.61
694,27,17,5,70194.0,2023-05-07,4.97
695,17,71,5,650870.0,2023-06-12,4.88
696,36,90,14,1107363.0,2024-11-16,5.79
697,27,106,4,16662.05,2024-04-20,5.23
698,3,124,10,37699.0,2023-03-22,5.26
699,2,128,8,35345.7,2023-01-24,5.17
700,6,77,2,84938.55,2023-10-15,5.06
701,47,120,2,5936.55,2023-04-29,5.0
702,20,16,8,240048.0,2024-06-02,5.24
703,23,41,3,31800.0,2024-08-05,5.76
704,16,16,7,199539.9,2024-04-27,5.12
705,16,71,5,618326.5,2023-06-04,4.96
706,21,98,5,396806.0,2023-08-02,4.81
707,36,62,11,1068219.9,2024-10-21,5.71
708,48,77,2,84938.55,2023-05-23,4.97
709,24,94,8,309706.65,2023-02-21,5.2
710,2,150,6,9874.0,2023-08-28,4.89
711,16,81,8,977188.0,2024-03-27,4.99
712,29,44,6,61598.95,2024-09-27,5.44
713,23,117,9,36927.0,2023-01-18,5.09
714,24,29,11,401614.0,2023-01-16,5.11
715,30,40,5,70920.0,2024-08-19,5.42
716,12,15,12,334797.0,2024-04-10,5.07
717,8,145,5,20661.55,2024-11-03,5.81
718,36,106,5,20827.8,2023-11-13,4.92
719,32,89,7,523208.7,2024-05-31,5.24
720,45,133,8,14384.9,2023-08-31,4.92
721,43,46,15,71019.15,2024-03-12,4.98
722,24,10,6,182588.1,2023-07-08,4.88
723,13,65,7,178904.0,2023-07-31,4.74
724,46,9,14,555877.0,2023-12-11,4.94
725,33,130,1,4144.0,2023-03-06,5.2
726,22,39,12,337814.3,2023-10-31,5.06
727,43,19,3,46832.15,2023-05-01,5.0
728,32,115,14,11628.0,2023-03-02,5.21
729,43,18,2,53145.0,2024-05-05,5.07
730,43,148,15,71783.0,2024-10-06,5.47
731,41,142,3,2355.05,2024-11-04,5.79
732,35,64,12,1271163.65,2023-11-07,4.87
733,45,68,4,254208.6,2023-10-17,5.04
734,22,86,7,654662.0,2023-04-21,5.05
735,35,129,5,16331.0,2024-01-07,4.89
736,16,69,10,430017.5,2024-08-03,5.74
737,22,106,5,20827.8,2023-02-24,5.18
738,46,3,7,60010.55,2023-12-02,4.92
739,38,65,4,97119.45,2024-08-22,5.55
740,46,139,11,15674.0,2024-10-15,5.64
741,39,19,8,131459.0,2024-04-03,5.07
742,8,99,3,305710.0,2023-02-17,5.2
743,47,20,8,234334.6,2024-08-24,5.53
744,44,102,15,12480.0,2024-04-24,5.16
745,42,64,7,741512.05,2023-10-07,5.19
746,8,118,10,40993.45,2023-04-09,5.07
747,11,76,12,1778379.0,2024-02-13,4.97
748,8,43,10,350969.0,2024-06-20,5.43
749,10,70,14,480976.0,2024-02-20,4.94
750,4,91,2,256283.4,2024-11-10,5.76
751,15,89,11,865459.0,2024-08-23,5.53
752,32,149,3,3316.45,2024-03-10,4.98
753,23,120,14,41555.85,2023-01-28,5.08
754,9,24,13,286917.1,2024-08-23,5.53
755,9,35,7,73187.05,2023-03-08,5.14
756,21,100,4,397480.95,2024-09-06,5.57
757,37,36,12,271217.0,2024-09-23,5.54
758,38,96,7,469628.7,2023-02-25,5.18
759,2,46,15,74757.0,2024-06-16,5.36
760,30,68,10,635522.45,2023-06-28,4.86
761,40,2,1,13298.1,2023-07-21,4.77
762,13,3,11,94302.7,2023-04-15,4.95
763,42,75,9,280169.25,2023-11-21,4.88
764,1,28,10,135456.7,2024-10-14,5.6
765,10,117,12,46774.2,2023-04-20,5.05
766,3,110,7,17469.0,2023-10-25,5.0
767,43,63,1,132960.1,2024-08-06,5.65
768,36,124,11,39395.55,2023-06-02,4.96
769,29,59,14,1220326.0,2024-09-10,5.63
770,31,62,10,971109.0,2023-11-13,4.92
771,28,25,5,60632.0,2023-07-31,4.74
772,20,26,13,213446.95,2023-12-03,4.92
773,36,76,10,1407882.9,2024-04-04,5.02
774,45,33,3,19139.65,2023-03-31,5.08
775,43,32,4,50010.0,2024-04-10,5.07
776,6,89,4,298976.4,2024-03-08,4.98
777,41,79,11,727615.0,2024-05-10,5.15
778,17,112,8,16575.6,2023-09-27,5.03
779,5,107,1,1437.35,2024-09-03,5.62
780,11,12,11,28488.6,2024-04-11,5.08
781,45,101,12,5282.95,2024-10-28,5.7
782,6,113,13,57134.0,2023-03-02,5.21
783,22,80,4,491050.25,2023-10-11,5.05
785,43,128,10,46507.0,2024-07-19,5.55
786,37,35,5,55028.0,2023-01-25,5.1
787,18,106,15,62484.35,2024-08-07,5.61
788,4,111,1,4285.0,2024-07-19,5.55
789,4,80,13,1679910.0,2023-06-29,4.86
790,3,30,8,257983.0,2024-08-06,5.65
791,48,7,1,19519.0,2023-09-07,4.98
792,26,92,8,710833.0,2024-08-30,5.66
793,17,6,3,35461.0,2023-03-15,5.3
794,13,73,4,572640.0,2024-10-30,5.78
795,26,141,8,36341.3,2023-03-09,5.14
796,12,133,12,22713.0,2023-09-15,4.87
797,3,150,7,10944.0,2024-04-09,5.01
798,23,45,15,148556.0,2024-01-09,4.89
799,40,150,12,19748.0,2024-11-04,5.79
800,45,24,7,154493.75,2023-08-28,4.89
801,37,64,10,1059303.2,2024-11-27,5.83
802,34,112,4,8724.0,2024-02-25,4.99
803,1,138,2,7947.7,2023-02-10,5.25
804,2,63,3,398879.35,2024-09-18,5.48
805,2,135,12,19734.0,2024-07-09,5.44
806,36,76,10,1481982.0,2023-11-23,4.89
807,16,140,4,11911.1,2023-07-02,4.82
808,46,123,2,5276.3,2024-04-30,5.17
809,13,94,12,464559.5,2024-01-06,4.89
810,43,34,15,73763.0,2024-04-16,5.26
811,20,4,7,23673.0,2024-07-04,5.48
812,3,63,10,1329598.15,2024-03-22,4.99
813,19,122,10,12563.75,2023-12-08,4.92
814,10,82,4,206536.0,2023-04-26,5.06
815,7,122,12,15076.5,2023-10-19,5.05
817,20,56,2,85978.0,2023-03-26,5.29
818,12,126,3,7629.45,2024-02-10,4.97
819,18,51,11,670461.55,2024-05-04,5.07
820,32,20,3,87875.0,2023-10-01,5.01
821,42,103,11,19681.0,2024-02-24,4.99
822,45,131,5,4577.1,2024-12-04,6.06
823,2,8,3,14204.4,2024-04-27,5.12
824,45,26,6,98514.05,2023-02-16,5.24
825,22,61,15,420279.0,2023-07-20,4.79
826,3,128,15,69761.0,2023-05-15,4.91
827,47,91,5,640708.5,2023-02-21,5.2
828,15,21,5,43673.0,2023-05-26,5.01
829,45,27,14,231160.0,2023-05-19,4.99
830,29,139,12,16244.05,2024-11-15,5.79
831,19,126,4,10172.6,2024-11-28,5.99
832,41,11,12,434783.0,2023-03-28,5.17
833,4,35,6,66033.0,2024-01-10,4.89
834,10,9,6,238233.0,2024-02-02,4.95
835,45,26,2,34566.0,2024-05-06,5.07
836,43,50,9,96409.8,2024-03-05,4.95
837,44,117,14,54569.9,2024-08-20,5.45
838,41,124,9,32232.55,2023-02-04,5.1
839,8,20,8,246668.0,2023-01-08,5.29
840,12,143,2,8873.0,2023-02-26,5.18
841,40,42,10,59928.0,2023-12-20,4.88
842,4,100,8,794961.9,2023-08-24,4.87
843,22,92,14,1181759.15,2024-07-09,5.44
844,40,85,9,347208.0,2024-02-04,4.95
845,24,17,4,56155.0,2024-03-20,5.01
846,33,116,13,33482.0,2024-07-23,5.58
847,9,131,10,9154.2,2023-12-22,4.86
848,23,98,9,714250.0,2024-11-03,5.81
849,21,93,15,1507155.0,2023-11-23,4.89
850,12,92,12,1012936.55,2023-09-22,4.91
851,32,49,8,100808.3,2023-12-22,4.86
852,49,28,1,13546.05,2023-10-02,5.07
853,35,86,4,374093.0,2024-08-06,5.65
854,42,49,14,185700.0,2024-11-13,5.77
855,3,140,11,34480.0,2023-03-09,5.14
856,24,140,11,34480.0,2023-12-14,4.89
857,8,47,3,17450.55,2024-09-18,5.48
858,45,53,4,214700.0,2024-08-31,5.66
859,28,95,15,994764.95,2023-12-06,4.9
860,20,131,11,10599.0,2023-05-09,5.0
861,45,39,7,197058.5,2024-04-12,5.14
862,3,100,10,993701.9,2023-01-22,5.2
863,2,94,8,309706.65,2024-03-10,4.98
864,5,72,10,996646.0,2023-12-31,4.84
865,11,150,14,21887.05,2023-01-17,5.12
866,25,138,11,43713.3,2024-07-09,5.44
867,13,94,10,407508.0,2023-02-13,5.18
868,37,43,4,140387.0,2023-12-26,4.84
869,3,84,5,217119.0,2024-04-10,5.07
870,22,90,11,826567.45,2024-11-24,5.81
871,20,145,7,30449.0,2023-01-30,5.1
872,10,126,1,2543.15,2024-10-31,5.78
873,25,18,7,186007.0,2023-04-12,4.95
874,42,59,10,871661.0,2023-12-01,4.92
875,13,92,12,1012936.55,2024-04-11,5.08
876,35,150,1,1563.7,2024-11-17,5.79
877,18,111,15,61064.1,2024-02-17,4.98
878,23,13,2,15494.0,2024-12-31,6.19
879,44,12,1,2726.0,2023-08-26,4.88
880,39,59,3,248423.1,2023-06-15,4.82
881,36,106,10,41656.55,2023-03-11,5.18
882,3,68,2,133794.0,2023-08-21,4.98
883,11,9,13,516172.0,2023-03-04,5.2
884,25,17,5,66684.3,2023-06-29,4.86
885,40,117,12,46774.2,2023-11-15,4.87
886,17,109,1,591.85,2023-03-28,5.17
887,10,40,10,134748.0,2024-09-21,5.48
888,22,24,15,348483.0,2023-10-27,4.95
889,45,17,15,210582.0,2024-03-31,5.0
890,11,127,11,16190.85,2024-05-11,5.15
891,11,42,2,11386.7,2024-07-15,5.46
892,39,31,12,99397.0,2024-07-04,5.48
893,26,24,13,302018.0,2024-07-17,5.47
894,36,124,8,30159.0,2024-10-14,5.6
895,36,64,5,557528.0,2024-11-21,5.82
896,5,48,3,44209.0,2023-03-04,5.2
897,44,116,3,7727.0,2024-11-16,5.79
898,1,6,7,78603.95,2024-10-02,5.43
899,29,28,7,94819.5,2023-06-08,4.91
900,19,146,14,6944.0,2024-07-06,5.5
901,20,122,10,12563.75,2023-09-16,4.87
902,47,146,7,3472.0,2024-08-15,5.47
903,16,94,5,203754.0,2023-12-10,4.92
904,14,107,5,7567.0,2023-09-14,4.88
905,41,132,11,17193.0,2024-05-21,5.1
906,41,138,5,20915.0,2024-11-07,5.66
907,39,66,2,23885.85,2023-04-06,5.07
908,42,98,13,1031695.0,2024-09-13,5.57
909,26,26,8,131351.75,2024-08-27,5.5
911,40,16,5,150030.0,2023-01-31,5.1
912,18,72,9,852132.9,2024-08-10,5.51
913,48,52,2,27408.0,2024-11-02,5.81
914,31,91,13,1753518.0,2024-01-11,4.88
915,19,100,1,104600.0,2023-02-16,5.24
916,42,112,15,31078.3,2023-01-20,5.2
917,28,15,4,111599.0,2024-07-29,5.65
918,11,43,1,33342.15,2024-10-11,5.63
919,34,122,4,5025.5,2024-04-20,5.23
920,15,148,8,36369.8,2024-12-12,5.94
921,1,55,1,109987.0,2023-10-03,5.11
922,38,71,6,781044.0,2024-04-19,5.23
923,31,7,8,148342.5,2024-10-31,5.78
924,21,115,11,8679.2,2024-04-20,5.23
925,28,74,8,657844.6,2023-11-28,4.89
926,38,144,5,10517.45,2023-07-20,4.79
927,38,1,6,188798.25,2024-11-03,5.81
928,49,125,12,38783.75,2023-12-18,4.94
929,11,84,1,43424.0,2023-04-14,4.95
930,35,108,10,31783.2,2023-03-05,5.2
931,32,92,3,253233.9,2023-09-06,4.98
932,15,113,10,43950.0,2023-07-08,4.88
933,34,108,11,34960.95,2024-02-23,4.99
934,3,72,15,1494970.0,2023-08-07,4.9
935,13,36,2,42942.85,2023-03-19,5.27
936,29,57,7,831534.0,2023-01-14,5.11
937,39,2,10,132982.9,2023-08-17,4.98
938,23,114,2,1519.05,2023-12-26,4.84
939,47,34,1,4918.0,2024-09-28,5.44
940,42,29,1,36510.0,2023-05-09,5.0
941,33,5,14,331366.0,2023-09-02,4.93
942,28,147,10,30301.0,2024-08-23,5.53
943,5,18,6,159435.0,2024-02-13,4.97
944,44,101,7,3244.0,2024-08-02,5.74
945,2,80,12,1473151.7,2023-01-07,5.29
946,19,102,9,7113.6,2023-04-26,5.06
947,48,24,15,331058.85,2023-03-16,5.29
948,34,75,9,294915.0,2023-12-11,4.94
949,10,144,6,12620.75,2023-05-04,5.01
950,18,34,8,39340.0,2023-12-16,4.94
951,36,39,1,28151.35,2024-01-07,4.89
952,18,56,14,601843.0,2024-09-17,5.5
953,11,108,14,46838.0,2023-09-15,4.87
954,48,62,10,1022220.0,2024-08-19,5.42
955,46,120,14,41555.85,2024-05-16,5.13
956,36,40,6,85104.0,2023-11-27,4.9
957,32,54,3,346373.8,2024-10-13,5.63
958,18,50,5,56380.0,2023-02-01,5.07
959,17,84,11,453779.85,2023-05-08,4.97
960,47,19,6,98594.0,2023-09-29,5.01
961,12,79,13,816913.55,2023-08-18,4.97
962,43,97,10,1285683.45,2023-05-26,5.01
963,13,100,15,1569004.0,2024-11-18,5.76
964,34,70,12,391651.75,2024-04-20,5.23
965,39,22,7,262361.5,2023-04-14,4.95
966,24,78,8,974092.0,2024-06-24,5.4
967,46,15,8,223198.0,2024-08-15,5.47
968,22,27,2,33023.0,2023-03-14,5.24
969,13,39,8,237063.0,2024-10-28,5.7
970,35,11,4,144928.0,2023-04-24,5.06
971,20,32,4,47509.5,2024-03-21,4.98
972,29,36,14,316419.0,2023-05-04,5.01
973,25,19,13,213621.0,2024-10-15,5.64
974,14,37,13,78880.0,2023-09-04,4.92
975,15,142,6,4958.0,2024-04-16,5.26
976,6,77,2,89409.0,2024-06-10,5.37
977,5,108,11,34960.95,2024-07-25,5.64
978,23,112,8,16575.6,2023-07-14,4.8
979,9,58,7,723683.4,2024-10-11,5.63
980,3,37,13,74936.0,2024-01-18,4.94
981,15,15,3,83699.0,2023-06-30,4.82
982,3,116,2,4893.45,2024-04-04,5.02
983,38,73,5,715800.0,2023-09-06,4.98
984,14,42,8,47943.0,2024-02-23,4.99
985,34,85,7,256548.45,2023-08-28,4.89
986,36,119,1,3256.0,2024-09-15,5.57
987,19,18,8,212580.0,2023-05-13,4.92
988,15,117,10,41030.0,2023-07-16,4.8
989,17,62,3,291332.7,2024-06-12,5.39
990,15,134,11,49299.3,2023-08-30,4.87
991,25,19,6,98594.0,2024-05-22,5.15
992,40,46,12,59805.0,2023-04-29,5.0
993,44,103,10,16997.4,2023-08-22,4.94
994,5,103,11,19681.0,2024-08-29,5.64
995,22,28,4,57034.0,2023-04-30,5.0
996,31,4,12,38553.85,2023-02-24,5.18
997,10,95,15,1047121.0,2024-10-17,5.68
998,29,57,14,1663068.0,2024-01-03,4.92
999,1,56,7,300921.0,2024-06-10,5.37
1000,2,105,9,2786.0,2024-04-22,5.2
1001,11,40,10,134748.0,2023-06-30,4.82
1002,45,78,5,608808.0,2023-04-07,5.07
1004,39,94,1,40751.0,2023-07-20,4.79
1005,30,57,14,1579914.6,2023-04-09,5.07
1006,42,31,3,24849.0,2024-07-01,5.59
1007,28,98,10,793611.0,2023-01-10,5.24
1008,11,55,14,1462829.95,2024-06-01,5.24
1009,38,129,10,31028.9,2024-03-22,4.99
1010,44,116,5,12234.1,2024-08-19,5.42
1011,23,128,6,27904.0,2024-02-29,4.98
1012,14,144,4,8414.15,2023-06-06,4.93
1013,33,148,10,47856.0,2023-02-27,5.2
1014,8,102,9,7113.6,2023-12-24,4.86
1015,30,121,8,29554.0,2024-01-10,4.89
1016,6,113,12,50103.0,2023-09-03,4.93
1017,18,121,14,51720.0,2023-09-03,4.93
1018,28,9,10,397055.0,2023-05-12,4.92
1019,36,49,9,113409.1,2024-06-18,5.41
1020,16,89,6,472068.0,2023-05-04,5.01
1021,35,29,6,219062.0,2023-10-04,5.15
1022,6,124,13,46558.55,2023-11-04,4.89
1023,30,82,11,567974.0,2024-11-19,5.77
1024,17,78,9,1095854.0,2024-06-11,5.35
1025,13,16,7,199539.9,2023-03-30,5.13
1026,17,113,4,16701.0,2024-09-05,5.6
1027,7,74,15,1298378.0,2024-07-24,5.63
1028,39,146,5,2356.0,2024-10-06,5.47
1029,43,99,4,407613.65,2024-01-05,4.89
1030,18,13,10,73597.45,2024-04-26,5.12
1031,6,90,9,676282.2,2023-04-29,5.0
1032,2,35,4,44022.0,2024-10-08,5.52
1033,14,145,11,47848.0,2023-05-24,4.95
1034,49,6,10,118202.0,2023-08-10,4.85
1035,42,131,8,7709.0,2023-06-23,4.78
1036,6,84,13,564510.0,2023-12-09,4.92
1037,41,52,15,195283.9,2024-07-27,5.65
1038,46,20,5,146458.65,2024-07-01,5.59
1039,35,129,14,43440.65,2023-12-02,4.92
1040,43,145,4,16529.05,2024-10-18,5.67
1041,33,6,2,23640.0,2024-08-16,5.46
1042,37,78,6,694040.55,2023-06-10,4.89
1043,13,120,7,20777.45,2024-02-22,4.94
1044,49,46,1,4984.0,2024-10-30,5.78
1045,3,136,10,19735.0,2023-01-23,5.19
1046,7,58,5,544123.0,2023-10-20,5.05
1047,38,76,1,140788.1,2023-08-15,4.98
1048,15,89,12,944137.0,2024-07-10,5.4
1049,46,122,13,16332.4,2023-01-11,5.2
1050,24,62,1,97110.9,2024-01-06,4.89
1051,31,148,13,62212.0,2023-11-06,4.9
1052,4,99,15,1609000.0,2024-12-30,6.19
1053,12,65,2,51115.0,2023-06-21,4.78
1054,17,138,2,8366.0,2024-08-09,5.51
1055,4,48,13,181994.35,2023-07-29,4.73
1056,14,45,6,59422.0,2023-08-08,4.92
1057,30,41,5,53000.0,2024-09-07,5.57
1058,47,100,11,1150603.0,2023-09-24,4.91
1059,15,150,4,6583.0,2024-08-17,5.46
1060,29,134,14,66047.0,2023-10-29,4.95
1061,17,82,15,735785.45,2024-02-06,4.97
1062,30,58,8,827067.15,2023-02-18,5.2
1063,15,60,5,516567.25,2024-04-25,5.17
1064,17,135,2,3289.0,2024-08-12,5.49
1065,11,125,8,27217.0,2023-02-06,5.18
1066,11,65,14,357808.0,2024-02-09,4.97
1067,38,136,12,22497.9,2023-01-09,5.3
1068,30,70,6,206133.0,2024-06-27,5.52
1069,14,90,8,632779.0,2024-03-24,4.99
1070,38,9,3,119116.0,2023-12-02,4.92
1071,11,6,7,82741.0,2024-01-30,4.96
1072,17,110,9,21337.0,2024-08-30,5.66
1073,13,136,8,14998.6,2023-06-16,4.83
1074,14,74,1,82231.05,2023-07-02,4.82
1075,7,1,12,377596.5,2023-12-17,4.94
1076,16,34,1,4918.0,2024-05-11,5.15
1077,45,84,9,390815.0,2024-12-27,6.2
1078,48,145,14,60898.0,2024-06-09,5.28
1079,49,15,1,26505.0,2023-11-29,4.89
1080,21,16,5,142528.5,2023-04-12,4.95
1081,28,31,8,66265.0,2024-12-07,6.03
1082,18,91,6,809316.0,2023-04-10,5.08
1083,10,119,3,9278.65,2023-01-02,5.34
1084,43,116,9,23180.0,2024-12-20,6.08
1085,21,90,5,375712.65,2023-08-04,4.86
1086,33,32,15,187537.0,2024-04-06,5.05
1087,48,105,6,1764.15,2023-10-08,5.19
1088,30,34,3,14753.0,2024-02-12,4.97
1089,4,55,10,1099872.0,2024-06-09,5.28
1090,30,106,7,30694.0,2024-04-23,5.16
1091,3,56,5,214944.0,2024-05-27,5.17
1092,44,17,4,53347.25,2023-08-25,4.88
1093,15,12,13,33668.0,2024-04-06,5.05
1094,1,13,11,80957.1,2024-06-15,5.36
1095,29,112,2,4362.0,2023-05-22,4.97
1096,10,79,11,727615.0,2023-12-18,4.94
1097,45,55,7,769910.0,2024-12-03,6.07
1098,6,27,5,78429.15,2023-01-05,5.4
1099,4,101,12,5282.95,2023-10-18,5.06
1100,21,63,7,930718.8,2024-11-03,5.81
1101,36,12,15,40893.0,2023-11-26,4.89
1102,4,1,14,463715.0,2024-11-08,5.76
1103,38,12,9,24536.0,2024-09-20,5.48
1104,24,14,6,204122.7,2024-04-22,5.2
1105,40,77,5,223523.0,2024-04-11,5.08
1106,15,94,8,309706.65,2023-06-25,4.78
1107,5,46,8,39870.0,2023-09-12,4.95
1108,1,147,5,15150.0,2023-09-01,4.93
1109,36,79,1,66147.0,2023-12-29,4.84
1110,29,68,13,869662.0,2023-03-02,5.21
1111,8,93,3,286359.45,2024-05-23,5.14
1112,44,125,6,19391.4,2023-08-03,4.88
1113,30,40,11,148222.8,2023-11-30,4.94
1114,23,86,1,88846.85,2023-12-01,4.92
1115,47,42,11,65921.0,2024-02-06,4.97
1116,3,9,6,238233.0,2023-10-10,5.09
1117,41,60,7,723195.1,2024-04-09,5.01
1118,36,46,8,39870.0,2024-11-29,6.05
1119,2,61,15,399265.05,2023-11-19,4.88
1120,22,32,1,12502.0,2024-02-27,4.96
1121,38,122,4,5025.5,2024-05-09,5.16
1122,16,38,9,238150.0,2023-07-18,4.8
1123,3,53,3,161025.0,2024-07-19,5.55
1124,19,9,12,476466.0,2024-04-04,5.02
1125,44,137,2,6771.0,2023-12-19,4.87
1126,3,93,10,1004770.0,2023-08-07,4.9
1127,40,126,4,10708.0,2023-07-29,4.73
1128,26,23,14,148675.95,2024-11-04,5.79
1130,30,2,13,181976.0,2024-06-12,5.39
1131,37,113,15,65924.0,2023-10-30,5.01
1132,23,121,7,25860.0,2024-01-27,4.91
1133,49,100,13,1291812.85,2024-10-01,5.45
1134,5,72,14,1395305.0,2023-04-28,5.0
1135,1,50,13,139258.6,2023-12-20,4.88
1136,35,55,7,769910.0,2023-12-05,4.95
1137,48,10,7,213019.45,2024-10-19,5.67
1138,35,134,11,49299.3,2024-04-23,5.16
1139,48,83,3,384191.4,2024-09-16,5.52
1140,21,138,14,55634.85,2024-02-06,4.97
1141,17,61,8,212941.55,2023-01-30,5.1
1142,12,19,12,197188.0,2024-01-25,4.92
1143,9,10,4,121725.4,2024-04-12,5.14
1144,8,126,10,26771.0,2024-05-30,5.2
1145,16,127,6,8831.2,2023-03-01,5.21
1146,42,123,9,24994.0,2023-10-19,5.05
1147,14,120,15,44523.65,2024-08-09,5.51
1148,19,98,14,1055503.2,2024-11-02,5.81
1149,21,60,5,516567.25,2024-08-25,5.53
1150,43,108,2,6356.45,2023-10-26,5.01
1151,34,149,3,3491.0,2024-03-20,5.01
1152,40,45,3,28225.45,2023-06-06,4.93
1153,17,18,12,318869.0,2024-03-21,4.98
1154,11,42,8,45545.85,2023-11-13,4.92
1155,2,109,2,1245.0,2024-07-01,5.59
1156,21,17,12,168465.0,2024-04-09,5.01
1157,48,73,8,1088015.05,2024-03-05,4.95
1158,49,133,11,19779.0,2023-03-28,5.17
1159,16,51,2,121902.1,2024-03-20,5.01
1160,37,146,15,7068.0,2023-06-06,4.93
1161,13,103,6,10198.25,2024-05-29,5.2
1162,12,115,11,9136.0,2024-10-26,5.7
1163,21,66,9,107487.75,2023-03-19,5.27
1164,4,62,7,679776.3,2024-09-14,5.57
1165,23,19,7,109274.7,2024-04-22,5.2
1166,14,118,13,56096.0,2024-09-02,5.62
